VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,   "rms[Rho_2]"   ,   "rms[Rho_3]"   ,   "rms[Rho_4]"   ,   "rms[Rho_5]"   ,   "rms[Rho_6]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  
          0,           0,        2163,               -32,      -4.361538159,      -4.878977602,      -21.21368074,      -21.54440529,       -15.9253345,               -32,       0.833542724,     -0.4991817607,       4.341982475,       2.090441296
          0,           0,        2164,               -32,      -4.361556703,      -4.878996146,      -21.21345898,      -21.54418349,      -15.92524215,               -32,      0.8333112725,     -0.4993638007,       4.341764014,       2.090085935
          0,           0,        2165,               -32,      -4.361575226,      -4.879014669,      -21.21323724,       -21.5439617,      -15.92514992,               -32,      0.8330799114,     -0.4995457582,       4.341545652,       2.089730493
          0,           0,        2166,               -32,      -4.361593727,       -4.87903317,      -21.21301551,      -21.54373993,      -15.92505783,               -32,      0.8328486406,     -0.4997276332,        4.34132739,       2.089374972
          0,           0,        2167,               -32,      -4.361612206,      -4.879051649,       -21.2127938,      -21.54351818,      -15.92496587,               -32,      0.8326174599,     -0.4999094257,       4.341109228,       2.089019371
          0,           0,        2168,               -32,      -4.361630663,      -4.879070106,       -21.2125721,      -21.54329644,      -15.92487404,               -32,      0.8323863694,     -0.5000911358,       4.340891165,       2.088663692
          0,           0,        2169,               -32,      -4.361649098,      -4.879088541,      -21.21235041,      -21.54307471,      -15.92478234,               -32,      0.8321553689,     -0.5002727636,       4.340673202,       2.088307933
          0,           0,        2170,               -32,      -4.361667511,      -4.879106954,      -21.21212874,        -21.542853,      -15.92469077,               -32,      0.8319244583,     -0.5004543092,       4.340455339,       2.087952096
          0,           0,        2171,               -32,      -4.361685903,      -4.879125345,      -21.21190708,      -21.54263131,      -15.92459932,               -32,      0.8316936376,     -0.5006357726,       4.340237574,        2.08759618
          0,           0,        2172,               -32,      -4.361704272,      -4.879143715,      -21.21168544,      -21.54240963,      -15.92450801,               -32,      0.8314629067,     -0.5008171539,       4.340019909,       2.087240186
          0,           0,        2173,               -32,      -4.361722619,      -4.879162062,       -21.2114638,      -21.54218796,      -15.92441683,               -32,      0.8312322655,     -0.5009984532,       4.339802343,       2.086884115
          0,           0,        2174,               -32,      -4.361740944,      -4.879180387,      -21.21124219,      -21.54196631,      -15.92432578,               -32,      0.8310017139,     -0.5011796705,       4.339584876,       2.086527966
          0,           0,        2175,               -32,      -4.361759247,       -4.87919869,      -21.21102058,      -21.54174468,      -15.92423486,               -32,      0.8307712518,      -0.501360806,       4.339367508,       2.086171739
          0,           0,        2176,               -32,      -4.361777528,      -4.879216971,      -21.21079899,      -21.54152306,      -15.92414406,               -32,      0.8305408793,     -0.5015418596,       4.339150239,       2.085815435
          0,           0,        2177,               -32,      -4.361795787,       -4.87923523,      -21.21057742,      -21.54130145,       -15.9240534,               -32,      0.8303105961,     -0.5017228315,       4.338933068,       2.085459055
          0,           0,        2178,               -32,      -4.361814024,      -4.879253467,      -21.21035586,      -21.54107986,      -15.92396287,               -32,      0.8300804022,     -0.5019037218,       4.338715997,       2.085102598
          0,           0,        2179,               -32,      -4.361832238,      -4.879271681,      -21.21013431,      -21.54085829,      -15.92387246,               -32,      0.8298502975,     -0.5020845305,       4.338499023,       2.084746065
          0,           0,        2180,               -32,       -4.36185043,      -4.879289873,      -21.20991277,      -21.54063673,      -15.92378219,               -32,       0.829620282,     -0.5022652576,       4.338282149,       2.084389456
          0,           0,        2181,               -32,      -4.361868599,      -4.879308042,      -21.20969125,      -21.54041519,      -15.92369204,               -32,      0.8293903555,     -0.5024459033,       4.338065372,       2.084032771
          0,           0,        2182,               -32,      -4.361886746,      -4.879326189,      -21.20946975,      -21.54019366,      -15.92360202,               -32,      0.8291605181,     -0.5026264677,       4.337848694,       2.083676011
          0,           0,        2183,               -32,      -4.361904871,      -4.879344314,      -21.20924825,      -21.53997214,      -15.92351213,               -32,      0.8289307695,     -0.5028069507,       4.337632114,       2.083319175
          0,           0,        2184,               -32,      -4.361922973,      -4.879362416,      -21.20902677,      -21.53975065,      -15.92342237,               -32,      0.8287011097,     -0.5029873525,       4.337415632,       2.082962265
          0,           0,        2185,               -32,      -4.361941053,      -4.879380496,      -21.20880531,      -21.53952916,      -15.92333274,               -32,      0.8284715387,     -0.5031676731,       4.337199248,       2.082605279
          0,           0,        2186,               -32,       -4.36195911,      -4.879398553,      -21.20858386,      -21.53930769,      -15.92324323,               -32,      0.8282420564,     -0.5033479127,       4.336982962,        2.08224822
          0,           0,        2187,               -32,      -4.361977144,      -4.879416587,      -21.20836242,      -21.53908624,      -15.92315386,               -32,      0.8280126627,     -0.5035280712,       4.336766774,       2.081891086
          0,           0,        2188,               -32,      -4.361995156,      -4.879434599,        -21.208141,       -21.5388648,      -15.92306461,               -32,      0.8277833575,     -0.5037081488,       4.336550683,       2.081533878
          0,           0,        2189,               -32,      -4.362013145,      -4.879452588,      -21.20791959,      -21.53864338,      -15.92297549,               -32,      0.8275541407,     -0.5038881455,       4.336334691,       2.081176596
          0,           0,        2190,               -32,       -4.36203111,      -4.879470553,      -21.20769819,      -21.53842197,       -15.9228865,               -32,      0.8273250122,     -0.5040680614,       4.336118795,       2.080819241
