VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,   "rms[Rho_2]"   ,   "rms[Rho_3]"   ,   "rms[Rho_4]"   ,   "rms[Rho_5]"   ,   "rms[Rho_6]"   ,   "rms[Rho_7]"   ,   "rms[Rho_8]"   ,   "rms[Rho_9]"   ,   "rms[Rho_10]"  ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  ,     "rms[nu]"    
          0,           0,         684,      -21.40261023,      -4.899653769,      -5.417095488,      -12.28904841,      -12.55543382,      -9.934451093,      -17.26911493,       -20.9374164,      -15.92120172,      -16.14153844,      -19.86556126,     -0.6034843701,      -1.538468189,       2.904920438,      0.2863240106,     -0.6127359347
          0,           0,         685,      -21.39929953,      -4.899744315,      -5.417186037,      -12.28767383,      -12.55400392,      -9.933675624,      -17.26921681,      -20.93360804,      -15.92121429,      -16.14153121,      -19.86567885,     -0.6037806538,      -1.538776113,       2.904474945,      0.2866424732,     -0.6133021694
          0,           0,         686,      -21.39599407,      -4.899834599,      -5.417276325,      -12.28630126,      -12.55257612,      -9.932901306,      -17.26934349,      -20.92980584,      -15.92124979,      -16.14153861,      -19.86582243,     -0.6040768252,       -1.53908362,       2.904030046,      0.2869611932,     -0.6138675491
          0,           0,         687,      -21.39269386,      -4.899924623,      -5.417366352,      -12.28493068,       -12.5511504,      -9.932128138,      -17.26947501,       -20.9260098,      -15.92128876,      -16.14154902,      -19.86597109,     -0.6043728842,      -1.539390708,        2.90358574,      0.2872801677,     -0.6144320736
          0,           0,         688,      -21.38939887,      -4.900014388,      -5.417456121,      -12.28356208,      -12.54972675,      -9.931356114,      -17.26959581,      -20.92221989,      -15.92131607,      -16.14155316,       -19.8661085,     -0.6046688309,       -1.53969738,       2.903142029,      0.2875993938,     -0.6149957425
          0,           0,         689,       -21.3861091,      -4.900103896,      -5.417545633,      -12.28219547,      -12.54830518,      -9.930585232,      -17.26831013,      -20.91843609,      -15.91997564,      -16.14074616,       -19.8647697,     -0.6049646654,      -1.540003637,        2.90269891,      0.2879188686,     -0.6155585557
          0,           0,         690,      -21.38282452,      -4.900193148,      -5.417634888,      -12.28083083,      -12.54688567,      -9.929815488,      -17.26844637,       -20.9146584,      -15.92001602,      -16.14073616,      -19.86492442,     -0.6052603875,       -1.54030948,       2.902256385,      0.2882385893,      -0.616120513
          0,           0,         691,      -21.37954512,      -4.900282145,      -5.417723889,      -12.27946815,      -12.54546821,       -9.92904688,      -17.26853485,       -20.9108868,      -15.92000875,      -16.14072296,      -19.86502812,     -0.6055559973,       -1.54061491,       2.901814454,       0.288558553,     -0.6166816141
          0,           0,         692,       -21.3762709,      -4.900370889,      -5.417812636,      -12.27810744,      -12.54405282,      -9.928279404,        -17.269149,      -20.90712127,      -15.92051029,      -16.14101786,      -19.86568271,     -0.6058514948,      -1.540919928,       2.901373116,      0.2888787569,     -0.6172418589
          0,           0,         693,      -21.37300183,      -4.900459381,      -5.417901131,      -12.27674869,      -12.54263946,      -9.927513056,      -17.26982036,      -20.90336179,      -15.92106554,      -16.14134748,      -19.86639745,     -0.6061468801,      -1.541224535,       2.900932371,       0.289199198,     -0.6178012473
          0,           0,         694,      -21.36973791,      -4.900547621,      -5.417989376,      -12.27539188,      -12.54122815,      -9.926747833,      -17.27027586,      -20.89960835,      -15.92140971,      -16.14155114,      -19.86688598,      -0.606442153,      -1.541528733,       2.900492219,      0.2895198735,     -0.6183597792
          0,           0,         695,      -21.36647911,      -4.900635613,       -5.41807737,      -12.27403702,      -12.53981888,      -9.925983732,      -17.27041267,      -20.89586093,      -15.92144347,      -16.14156698,      -19.86704014,     -0.6067373137,      -1.541832522,        2.90005266,      0.2898407806,     -0.6189174545
          0,           0,         696,      -21.36322543,      -4.900723355,      -5.418165117,       -12.2726841,      -12.53841163,       -9.92522075,      -17.27052864,      -20.89211953,      -15.92145568,       -16.1415691,      -19.86717246,     -0.6070323621,      -1.542135903,       2.899613694,      0.2901619165,     -0.6194742732
          0,           0,         697,      -21.35997685,      -4.900810851,      -5.418252616,      -12.27133311,      -12.53700641,      -9.924458884,      -17.27064419,      -20.88838411,      -15.92146612,      -16.14157051,      -19.86730431,     -0.6073272983,      -1.542438878,       2.899175321,      0.2904832783,     -0.6200302357
          0,           0,         698,      -21.35673336,      -4.900898101,      -5.418339869,      -12.26998405,       -12.5356032,       -9.92369813,      -17.27076032,      -20.88465467,      -15.92147574,      -16.14157218,      -19.86743677,     -0.6076221222,      -1.542741448,        2.89873754,      0.2908048632,      -0.620585342
          0,           0,         699,      -21.35349494,      -4.900985106,      -5.418426878,      -12.26863691,      -12.53420201,      -9.922938485,      -17.27087574,      -20.88093119,      -15.92148328,      -16.14157341,      -19.86756849,     -0.6079168338,      -1.543043614,       2.898300352,      0.2911266684,     -0.6211395926
          0,           0,         700,      -21.35026159,      -4.901071868,      -5.418513643,      -12.26729168,      -12.53280282,      -9.922179945,      -17.27099065,      -20.87721366,      -15.92148892,      -16.14157435,      -19.86769967,     -0.6082114332,      -1.543345377,       2.897863756,      0.2914486911,     -0.6216929882
          0,           0,         701,      -21.34703329,      -4.901158388,      -5.418600167,      -12.26594836,      -12.53140564,      -9.921422509,      -17.27110517,      -20.87350206,      -15.92149275,      -16.14157506,      -19.86783042,     -0.6085059203,      -1.543646737,       2.897427753,      0.2917709284,     -0.6222455295
          0,           0,         702,      -21.34381002,      -4.901244667,      -5.418686449,      -12.26460695,      -12.53001045,      -9.920666172,      -17.27121956,      -20.86979637,      -15.92149502,      -16.14157571,      -19.86796104,     -0.6088002952,      -1.543947696,       2.896992342,      0.2920933776,     -0.6227972176
          0,           0,         703,      -21.34059177,      -4.901330706,      -5.418772492,      -12.26326743,      -12.52861724,      -9.919910931,       -17.2713335,      -20.86609658,      -15.92149541,       -16.1415761,      -19.86809119,     -0.6090945579,      -1.544248255,       2.896557523,       0.292416036,     -0.6233480541
          0,           0,         704,      -21.33737853,      -4.901416507,      -5.418858296,      -12.26192981,      -12.52722603,      -9.919156784,      -17.27144711,      -20.86240268,        -15.921494,      -16.14157631,      -19.86822097,     -0.6093887083,      -1.544548415,       2.896123296,      0.2927389006,     -0.6238980407
          0,           0,         705,      -21.33417029,       -4.90150207,      -5.418943864,      -12.26059407,      -12.52583678,      -9.918403727,       -17.2715593,      -20.85871465,      -15.92148974,      -16.14157567,      -19.86834926,     -0.6096827465,      -1.544848177,        2.89568966,      0.2930619688,     -0.6244471799
          0,           0,         706,      -21.33096703,      -4.901587398,      -5.419029195,      -12.25926021,      -12.52444952,      -9.917651757,       -17.2716723,      -20.85503248,      -15.92148475,      -16.14157553,       -19.8684784,     -0.6099766725,      -1.545147542,       2.895256617,      0.2933852378,     -0.6249954745
          0,           0,         707,      -21.32776874,      -4.901672491,      -5.419114291,      -12.25792823,      -12.52306421,       -9.91690087,      -17.27178613,      -20.85135614,      -15.92147906,      -16.14157592,      -19.86860841,     -0.6102704863,      -1.545446511,       2.894824165,      0.2937087048,     -0.6255429281
          0,           0,         708,       -21.3245754,       -4.90175735,      -5.419199154,      -12.25659811,      -12.52168087,      -9.916151064,      -17.27189996,      -20.84768563,      -15.92147183,      -16.14157633,      -19.86873841,     -0.6105641879,      -1.545745085,       2.894392305,      0.2940323671,      -0.626089545
          0,           0,         709,      -21.32138702,      -4.901841977,      -5.419283784,      -12.25526986,      -12.52029949,      -9.915402336,      -17.27201373,      -20.84402093,      -15.92146299,      -16.14157672,      -19.86886834,     -0.6108577772,      -1.546043264,       2.893961036,      0.2943562219,       -0.62663533
          0,           0,         710,      -21.31820356,      -4.901926372,      -5.419368183,      -12.25394347,      -12.51892006,      -9.914654683,      -17.27212731,      -20.84036202,       -15.9214524,      -16.14157702,      -19.86899807,     -0.6111512544,       -1.54634105,       2.893530358,      0.2946802665,     -0.6271802887
          0,           0,         711,      -21.31502502,      -4.902010538,      -5.419452352,      -12.25261893,      -12.51754257,      -9.913908101,      -17.27224081,       -20.8367089,      -15.92144015,      -16.14157729,      -19.86912771,     -0.6114446193,      -1.546638445,       2.893100272,      0.2950044982,     -0.6277244274
          0,           0,         712,      -21.31185138,      -4.902094474,      -5.419536292,      -12.25129624,      -12.51616702,      -9.913162587,      -17.27235419,      -20.83306154,       -15.9214262,      -16.14157751,      -19.86925723,     -0.6117378721,      -1.546935448,       2.892670776,      0.2953289142,     -0.6282677525
          0,           0,         713,      -21.30868264,      -4.902178183,      -5.419620004,      -12.24997539,       -12.5147934,      -9.912418139,      -17.27246742,      -20.82941993,      -15.92141047,      -16.14157766,      -19.86938657,     -0.6120310127,       -1.54723206,       2.892241872,      0.2956535119,     -0.6288102709
          0,           0,         714,      -21.30551878,      -4.902261665,       -5.41970349,      -12.24865637,      -12.51342171,      -9.911674753,      -17.27258062,      -20.82578406,       -15.9213931,       -16.1415778,      -19.86951588,      -0.612324041,      -1.547528283,       2.891813558,      0.2959782885,      -0.629351989
          0,           0,         715,      -21.30235979,      -4.902344922,       -5.41978675,      -12.24733919,      -12.51205195,      -9.910932426,      -17.27269375,      -20.82215392,        -15.921374,      -16.14157793,      -19.86964512,     -0.6126169572,      -1.547824118,       2.891385835,      0.2963032414,     -0.6298929125
          0,           0,         716,      -21.29920565,      -4.902427954,      -5.419869786,      -12.24602383,       -12.5106841,      -9.910191156,      -17.27280678,      -20.81852948,      -15.92135313,        -16.141578,      -19.86977423,     -0.6129097612,      -1.548119566,       2.890958702,      0.2966283678,     -0.6304330459
